text,sentiment,cleaned_text,final_result
$SPY $SPX $SPXS $SPXL $SPXU Technical Analysis of the SP500 and where I think it might be headed  https://t.co/wzZGqQPX91,neutral,$SPY $SPX $SPXS $SPXL $SPXU Technical Analysis of the SP500 and where I think it might be headed  ,neutral
"RT @Investingcom: *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB https://t.co/2fTlsYo3l2",negative,"RT : *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB ",negative
"For Servicing You""
"" Our Chartered Accountants"" 
#StockAdviosry #Advisory #Stocks #investment https://t.co/AtAUE3OANn",neutral,"For Servicing You""
"" Our Chartered Accountants"" 
    ",neutral
"$JPM $C $FISV $WFC:

Stimulus Payments Slow Down Online Banking:

https://t.co/8bsaP4P9C2",negative,"$JPM $C $FISV $WFC:

Stimulus Payments Slow Down Online Banking:

",neutral
"RT @Stash: It’s been a week. Treat yo’ self.
$JNJ #StashStockParty

May Fest. Day 6 🧴➡️https://t.co/96ocgRtnHN https://t.co/64jJxDy0qB",positive,"RT : It’s been a week. Treat yo’ self.
$JNJ 

May Fest. Day 6 🧴➡️ ",neutral
"$WMT tends to act quite strong during recessions...

Something to keep in mind for the ppl pointing to $AMZN as a reason to be bullish on the economy...

Despite its worthless industry classification, most don't use it as a 'discretionary'... It's $WMT online...",positive,"$WMT tends to act quite strong during recessions...

Something to keep in mind for the ppl pointing to $AMZN as a reason to be bullish on the economy...

Despite its worthless industry classification, most don't use it as a 'discretionary'... It's $WMT online...",neutral
"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…",positive,"RT : July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…",positive
VF $VFC Research Coverage Started at BTIG Research https://t.co/zKoR3WIqU8 #stocks,neutral,VF $VFC Research Coverage Started at BTIG Research  ,neutral
Twitter to Share More Data About Users With Advertisers @themotleyfool #stocks $TWTR https://t.co/FP4E8ZZgs0,positive,Twitter to Share More Data About Users With Advertisers   $TWTR ,neutral
RT @only1sidehustle: If you are thinking about buying $BRK.B....... Don't do it.  @WarrenBuffett loves #dividends but he won't pay you any.…,negative,RT : If you are thinking about buying $BRK.B....... Don't do it.   loves  but he won't pay you any.…,neutral
"RT @Madison89421615: Probably nothing to worry about. Just the “invisible enemy”...

$spy $spx $qqq $eem $iwm $aapl $fb $googl $nflx $amzn…",negative,"RT : Probably nothing to worry about. Just the “invisible enemy”...

$spy $spx $qqq $eem $iwm $aapl $fb $googl $nflx $amzn…",neutral
"$twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx #Futures $bynd $mark $xspa
$tmdi #RobinhoodTraders #SundayThoughts #SundayMotivation #GenZ #Millennials #GenX @DelMonte
 #holarchy #wholeparts #turtlesupdown

Retweet if you are ""a part of"" humanity. https://t.co/HRt2RfDu6i",neutral,"$twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx  $bynd $mark $xspa
$tmdi       
   

Retweet if you are ""a part of"" humanity. ",neutral
"GlaxoSmithKline ... sounds like a snobby law firm. It's #ThatOneAMCall and $GSK picking up $757 million; $PM tacking on another billion dollars, premarket. 

Tuesday*
Big sharks, taking out $2.4 million in call options, $EIX*

Dow futures, nice overnight rebound. Eyes: $MSFT https://t.co/F4lOMwY4Fz https://t.co/qqFhvGYp1S",positive,"GlaxoSmithKline ... sounds like a snobby law firm. It's  and $GSK picking up $757 million; $PM tacking on another billion dollars, premarket. 

Tuesday*
Big sharks, taking out $2.4 million in call options, $EIX*

Dow futures, nice overnight rebound. Eyes: $MSFT  ",neutral
"I think my wife qualifies for a job at Fed as she’s been buying tons of crap since Covid-19 stopped the economy 

$SPX $ES_F $SPY",negative,"I think my wife qualifies for a job at Fed as she’s been buying tons of crap since Covid-19 stopped the economy 

$SPX $ES_F $SPY",neutral
"$BIDU $SAVE $WORK $T $AAPL $C $MSFT 
$XLF $SPY $FB $CHWY $PTON $DIS $F $ADBE $CSCO $JPM $CCL $MGM $IWM $HD $V $TWTR $XLE $XOM

To enhance your experience in trading and get instant help click here https://t.co/o02HlQ7vQI https://t.co/hIMMPsGVB0",positive,"$BIDU $SAVE $WORK $T $AAPL $C $MSFT 
$XLF $SPY $FB $CHWY $PTON $DIS $F $ADBE $CSCO $JPM $CCL $MGM $IWM $HD $V $TWTR $XLE $XOM

To enhance your experience in trading and get instant help click here  ",neutral
"💥💥💥💥 FTXP .0005 UP 66% ON FIRE BIG TIME😉

#tradingpennystocks  #StocksToTrade #OTCMarkets #SmallCaps #stockpicks #PUMPING #news  #StockAlert #Daytrader #microcap #stocks #trading #PENNYSTOCK #Investors #PressRelease #lowfloat",positive,"💥💥💥💥 FTXP .0005 UP 66% ON FIRE BIG TIME😉

                 ",positive
"After last week of trading we closed today’s day of trading we closed up $463.35 for a return of 7.37%. Want to know what #stocks are in this M1 Pie!? Check out my video down below for #StocksToTrade in 2020!! 

M1 Finance Portfolio Challenge: https://t.co/B1h1GmNGQp https://t.co/J9wk9h4Lri",positive,"After last week of trading we closed today’s day of trading we closed up $463.35 for a return of 7.37%. Want to know what  are in this M1 Pie!? Check out my video down below for  in 2020!! 

M1 Finance Portfolio Challenge:  ",neutral
$RCL lost over 16% and is Monday's worst performing $SPX #stock; $NCLH lost over 12% and $HOG lost over 9% while $TDG $CAT $GPS $SIVB $UAL and $LB all closed down over 8% on the day #trading,negative,$RCL lost over 16% and is Monday's worst performing $SPX ; $NCLH lost over 12% and $HOG lost over 9% while $TDG $CAT $GPS $SIVB $UAL and $LB all closed down over 8% on the day ,negative
RT @Rollinopi: $PBT.U $PTGEF so the mighty Merck are Tweeting about Intensity. https://t.co/tsIYjhYrC4 I especially like this bit. Here’s p…,positive,RT : $PBT.U $PTGEF so the mighty Merck are Tweeting about Intensity.  I especially like this bit. Here’s p…,neutral
Step Back - Define the Edges - and Wait - https://t.co/uFWuhP96ck #trading #stocks #money #fridaythoughts #trend #trends,neutral,Step Back - Define the Edges - and Wait -       ,neutral
Amazon Workers Urge Bezos to Match His Words on Race With Actions by @KYWeise @nytimes https://t.co/PZMuT3SRR9 more evidence that #Amazon Faces A Crucible Moment With Employees https://t.co/0C1avTwLKq $AMZN,positive,Amazon Workers Urge Bezos to Match His Words on Race With Actions by    more evidence that  Faces A Crucible Moment With Employees  $AMZN,neutral
Central Valley Community Bancorp $CVCY Given Average Recommendation of “Hold” by Brokerages https://t.co/WX2DvSo9O6 #stocks,neutral,Central Valley Community Bancorp $CVCY Given Average Recommendation of “Hold” by Brokerages  ,positive
@gg_veritas Those and $SPX!,neutral, Those and $SPX!,neutral
RT @MurdocOTC: $GPFT is a sleeping giant in the marijuana sector guys. .05 pps now could be .50 later this year imo. GREAT DD here just wai…,positive,RT : $GPFT is a sleeping giant in the marijuana sector guys. .05 pps now could be .50 later this year imo. GREAT DD here just wai…,neutral
RT @RTTNews: TSX Ends On Firm Note As Stocks Rebound After Recent Sell-off https://t.co/t3bMgmf8o7 #stocks #trading #rttnews https://t.co/U…,positive,RT : TSX Ends On Firm Note As Stocks Rebound After Recent Sell-off     ,positive
"$AAPL company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/B7BWRcEdMH https://t.co/J1Mx4dHQ5W https://t.co/MObF3kE7iy",neutral,"$AAPL company ,  and  Analysis Score Update (FA Score, TA Score)           ",neutral
"RT @SeekingAlpha: $ATVI - Activision Blizzard, Inc. 2020 Q1 - Results - Earnings Call Presentation. https://t.co/XB1qhvvJBu #finance #busin…",neutral,"RT : $ATVI - Activision Blizzard, Inc. 2020 Q1 - Results - Earnings Call Presentation.   …",neutral
Definitely $T ....invested in some today 😬 https://t.co/HFBYnKHM27,positive,Definitely $T ....invested in some today 😬 ,neutral
$XOM breaking out https://t.co/pdCbo8y4pv,negative,$XOM breaking out ,neutral
RT @SeekingAlpha: $LULU - Lululemon: Running Towards Success. https://t.co/QOqNIuLzQH #stocks #business #stockmarket,positive,RT : $LULU - Lululemon: Running Towards Success.    ,positive
"Target Locked $CHRW 
Sold at $83.09 
Take Profit: $81.28 
Stop Loss: $83.92 
Trade with us:https://t.co/injT0PPxiC 
$TSLA $SPY $AAPL #Forex https://t.co/DVQQxs2QKh",negative,"Target Locked $CHRW 
Sold at $83.09 
Take Profit: $81.28 
Stop Loss: $83.92 
Trade with us: 
$TSLA $SPY $AAPL  ",negative
"RT @crescatkevin: Smug traders think a big CFTC non-commercial net short is bullish. 

It was actually its largest ever right before a majo…",positive,"RT : Smug traders think a big CFTC non-commercial net short is bullish. 

It was actually its largest ever right before a majo…",positive
@lovepennies1 thanks for following me! Tell your friends about our group the Head Trader Rico used to work on Wall Street for over 20 yrs! Amy Trader/TA #stocks,positive, thanks for following me! Tell your friends about our group the Head Trader Rico used to work on Wall Street for over 20 yrs! Amy Trader/TA ,neutral
"RT @ValueInvestorRN: So, let me guess, #StockMarket #Futures will stupidly be gapping up (?) on 1) #riots2020,  2) lack of #SocialDistanaci…",negative,"RT : So, let me guess,   will stupidly be gapping up (?) on 1) ,  2) lack of …",neutral
"RT @ETFtrends: Making Salient Points About ESG Investing
Read More &gt; https://t.co/ZygMIFybpr
#etf #investing #stocks #business #news",positive,"RT : Making Salient Points About ESG Investing
Read More &gt; 
    ",neutral
"AQR Capital Management, LLC short position in EASYJET PLC down -0.08% to 0.78% #EZJ $EZJ #LSE #StockMarket #Stocks #Shares #Business #Markets #Trading #News #Investing #ShortSqueeze https://t.co/vM411LdLkR",negative,"AQR Capital Management, LLC short position in EASYJET PLC down -0.08% to 0.78%  $EZJ           ",negative
"RT @NewsBricks: Nifty Pre-Market Update: ADIA follows Mubadala to pick stakes in Reliance JIO

#sensex #stockmarket #sharemarket #stocks #t…",positive,"RT : Nifty Pre-Market Update: ADIA follows Mubadala to pick stakes in Reliance JIO

    …",neutral
@zerohedge Some point soon this class of “investor” will be selling their $AAPL &amp; $MSFT to funnel more money into their sh!tty penny stocks as they fall back to pennies from dollars.  Need the unemployment benefits to cease paying 19-year-olds who live at home to gamble,negative, Some point soon this class of “investor” will be selling their $AAPL &amp; $MSFT to funnel more money into their sh!tty penny stocks as they fall back to pennies from dollars.  Need the unemployment benefits to cease paying 19-year-olds who live at home to gamble,negative
"RT @Merck: Through collaboration with @EisaiUS, we’re exploring new options for patients living with #kidneycancer and those with #livercan…",positive,"RT : Through collaboration with , we’re exploring new options for patients living with  and those with …",neutral
RT @MattEganCNN: The economy is collapsing like never before and yet US #stocks are on pace for their best month since Oct. 1974. S&amp;P 500 i…,negative,RT : The economy is collapsing like never before and yet US  are on pace for their best month since Oct. 1974. S&amp;P 500 i…,negative
RT @LiviamCapital: 1/ $FB is still remarkably cheap at these prices with long runway of growth. Recent advertising boycott is immaterial ye…,positive,RT : 1/ $FB is still remarkably cheap at these prices with long runway of growth. Recent advertising boycott is immaterial ye…,neutral
"RT @Dublin_Capital: Long $SPX Options holders rushing to the exits this morning, hitting the bid on calls, and trading puts at the ask.

Ne…",negative,"RT : Long $SPX Options holders rushing to the exits this morning, hitting the bid on calls, and trading puts at the ask.

Ne…",neutral
"The rally in internet #stocks suggests the market is believing two contradictory things at once, @johnauthers writes via @bopinion 

Peter Lynch: “Si te gusta la tienda, probablemente te va a gustar la acción·.

https://t.co/UVv7MYQZWB https://t.co/wNOWOFO58E",negative,"The rally in internet  suggests the market is believing two contradictory things at once,  writes via  

Peter Lynch: “Si te gusta la tienda, probablemente te va a gustar la acción·.

 ",neutral
"RT @dariansharris: $ES_F $SPX $SPY

📈 Solid day. Was able to wait out most of the chop with a little patience. Was looking for 3128-3130 fo…",positive,"RT : $ES_F $SPX $SPY

📈 Solid day. Was able to wait out most of the chop with a little patience. Was looking for 3128-3130 fo…",neutral
"RT @ddubrovskyFX: More idling in US stocks again?

Let's check liquidity conditions!

Yup, largest weekly shrink in the #Fed b/s this year…",negative,"RT : More idling in US stocks again?

Let's check liquidity conditions!

Yup, largest weekly shrink in the  b/s this year…",negative
RT @NTMarketscom: #Chinese media tries to cool overheated #stocks. State media in China urges ‘respect’ for the market. Gold breaches $1800…,positive,RT :  media tries to cool overheated . State media in China urges ‘respect’ for the market. Gold breaches $1800…,positive
Baidu $BIDU Has A Weak #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Poor; moving average score Good; #momentum score Poor #stocks #stock #StockMarket #Investment #investing https://t.co/Jj64hrH1R3 https://t.co/MQEa3MhtUz https://t.co/XdPiwSJlgF,negative,Baidu $BIDU Has A Weak  Analysis Score (TA Score). Breakdown Of 3 Categories:  score Poor; moving average score Good;  score Poor        ,negative
$TRNE - Trine: Riding With Cable Cowboy's Sidekick. https://t.co/ZO8qpPfLW0 #finance #stocks #investing,positive,$TRNE - Trine: Riding With Cable Cowboy's Sidekick.    ,neutral
"$SPX 
only 40% gain - small
still just watching..just crazy..",positive,"$SPX 
only 40% gain - small
still just watching..just crazy..",neutral
"Looks like $DGLY has been making a steady move, as Bollingers have expanded. More to come? https://t.co/nbcNj9sUNG #stocks https://t.co/e4E8yaJJLZ",positive,"Looks like $DGLY has been making a steady move, as Bollingers have expanded. More to come?   ",neutral
"#Nifty 9154
Conclusion: Bearish
Imp: Cash (in weekly)

 #StockMarket #Trading #Stocks #TechnicalAnalysis #Equity #Investing #nifty50 #Markets #Trader #SwingTrading  #ShareMarket #stockstowatch #StocksToTrade  #recession2020 #stockmarketcrash https://t.co/IOqopTlMkC",negative," 9154
Conclusion: Bearish
Imp: Cash (in weekly)

                  ",neutral
"Financial #stocks, namely those in the #investment, life insurance and annuities realm, are so cheap that many have become takeover targets. Take advantage.  https://t.co/wBqu6RyEub",positive,"Financial , namely those in the , life insurance and annuities realm, are so cheap that many have become takeover targets. Take advantage.  ",neutral
Short sale volume(not short interest) for $AMZN on 2020-06-17 is 48%. https://t.co/YZjq8XgqP8 $WMT 42% $OSTK 48% $MELI 56%,negative,Short sale volume(not short interest) for $AMZN on 2020-06-17 is 48%.  $WMT 42% $OSTK 48% $MELI 56%,neutral
"@gamesblazer06 Been loading up on $XLF while everyone was prophesying doom, happy to keep accumulating. Did the same with $JPM below 90 and $GS under 175.",positive," Been loading up on $XLF while everyone was prophesying doom, happy to keep accumulating. Did the same with $JPM below 90 and $GS under 175.",neutral
