text,sentiment,cleaned_text,final_result
Dow rises as Wall Street focuses on easing coronavirus lockdowns amid civil unrest https://t.co/SUw6IaN5Kz $SFIX $PFE $CSCO $STX $DKS $ZM,positive,Dow rises as Wall Street focuses on easing coronavirus lockdowns amid civil unrest https://t.co/SUw6IaN5Kz $SFIX $PFE $CSCO $STX $DKS $ZM,0.25
"Now do September lol

41pts in 1 minute 😮

#es_f $spx $spy https://t.co/jIBi7qoBqz",neutral,"Now do September lol

41pts in 1 minute 😮

#es_f $spx $spy https://t.co/jIBi7qoBqz",0.4215
"You're not gonna want to miss this! @Benzinga's last Boot Camp was great, and this one could be even better!
https://t.co/bqaWKdNXVY
#DayTrading #stocks #investing #profits https://t.co/3SqJn6wuiB",positive,"You're not gonna want to miss this! @Benzinga's last Boot Camp was great, and this one could be even better!
https://t.co/bqaWKdNXVY
#DayTrading #stocks #investing #profits https://t.co/3SqJn6wuiB",0.8645
"Another day, another overnight bid higher. Gotta love low volume overnight rallies off key support levels. 

$spx $spy https://t.co/DFsBzOtO27",positive,"Another day, another overnight bid higher. Gotta love low volume overnight rallies off key support levels. 

$spx $spy https://t.co/DFsBzOtO27",0.7003
"40pts on #nq_f

Made it back plus some more 😁

#es_f line is 3180-81

Bias in this area is 3192

Can't short above it

#nq_f is 10688
#es_f $spx $spy https://t.co/1AssSMIzlZ",negative,"40pts on #nq_f

Made it back plus some more 😁

#es_f line is 3180-81

Bias in this area is 3192

Can't short above it

#nq_f is 10688
#es_f $spx $spy https://t.co/1AssSMIzlZ",0.3818
"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 1H
Signal: Bearish Divergence

Date: 06/23/2020, 7:10 PM

Trade SP500 Using Crypto Here:
https://t.co/gnPhDvSijn https://t.co/F3V9579jDp",negative,"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 1H
Signal: Bearish Divergence

Date: 06/23/2020, 7:10 PM

Trade SP500 Using Crypto Here:
https://t.co/gnPhDvSijn https://t.co/F3V9579jDp",0.0
RT @kpak82: $AAPL (weekly) https://t.co/vKGRLlIrkD,neutral,RT @kpak82: $AAPL (weekly) https://t.co/vKGRLlIrkD,0.0
Brokerages Expect Canadian National Railway $CNI Will Announce Earnings of $0.91 Per Share https://t.co/qF29Rzh2oP #stocks,positive,Brokerages Expect Canadian National Railway $CNI Will Announce Earnings of $0.91 Per Share https://t.co/qF29Rzh2oP #stocks,0.296
#NetWire #RAT Targeting Taxpayers is Spreading via Legacy #Microsoft #Excel 4.0 #Macro $MSFT https://t.co/1yvirAzJf4 #Security #INFOSEC #NETSEC #Cybersecurity #APPSEC,neutral,#NetWire #RAT Targeting Taxpayers is Spreading via Legacy #Microsoft #Excel 4.0 #Macro $MSFT https://t.co/1yvirAzJf4 #Security #INFOSEC #NETSEC #Cybersecurity #APPSEC,0.6597
Proud owner of $AMZN stock. This thing might help me retire next year ...and pay for my yacht,positive,Proud owner of $AMZN stock. This thing might help me retire next year ...and pay for my yacht,0.6597
"RT @dynamicvol: Feels like the market moved on from the 1st order (virus count) to the 2nd order (oil, solvency) effects this week  $SPX $V…",positive,"RT @dynamicvol: Feels like the market moved on from the 1st order (virus count) to the 2nd order (oil, solvency) effects this week  $SPX $V…",0.3612
"Cerus Co. $CERS to Post FY2020 Earnings of -$0.44 Per Share, Cantor Fitzgerald Forecasts https://t.co/IaND4ABRzj #stocks",negative,"Cerus Co. $CERS to Post FY2020 Earnings of -$0.44 Per Share, Cantor Fitzgerald Forecasts https://t.co/IaND4ABRzj #stocks",0.296
"$AHH $AHH.PA - Armada Hoffler Properties, Inc. (AHH) CEO Michael O'Hara on Q1 2020 Results - Earnings Call Transcript. https://t.co/hrBkQkE0dY #business #trading #stocks",neutral,"$AHH $AHH.PA - Armada Hoffler Properties, Inc. (AHH) CEO Michael O'Hara on Q1 2020 Results - Earnings Call Transcript. https://t.co/hrBkQkE0dY #business #trading #stocks",0.0
$AMZN - Amazon establishes new aerospace cloud unit https://t.co/iU2uOt4XDb,positive,$AMZN - Amazon establishes new aerospace cloud unit https://t.co/iU2uOt4XDb,0.1779
"Chinese authorities appear spooked by their own success getting investors crazy about #stocks. State funds cut stakes in big insurer PICC, tech firms, sending signal #China wants to curb the frenzy. https://t.co/QhPSmAHZEj",negative,"Chinese authorities appear spooked by their own success getting investors crazy about #stocks. State funds cut stakes in big insurer PICC, tech firms, sending signal #China wants to curb the frenzy. https://t.co/QhPSmAHZEj",-0.2732
"$FB Sentiment is neutral right now.
News mentions: positive (7), negative (27), neutral (38)
Sentiment score: +0.111 (scale of -1.5 to +1.5)
Stock alerts, news, and research tools at https://t.co/Qkw92RLxV8",neutral,"$FB Sentiment is neutral right now.
News mentions: positive (7), negative (27), neutral (38)
Sentiment score: +0.111 (scale of -1.5 to +1.5)
Stock alerts, news, and research tools at https://t.co/Qkw92RLxV8",-0.0258
"RT @ISABELNET_SA: 🇺🇸 S&amp;P 500

This chart compares the S&amp;P 500 today vs. 1929-30. Have some investors underestimated how far the Fed would g…",negative,"RT @ISABELNET_SA: 🇺🇸 S&amp;P 500

This chart compares the S&amp;P 500 today vs. 1929-30. Have some investors underestimated how far the Fed would g…",-0.2732
"@bostonchaahhts If “best qtr since 87” doesn’t make you a little nervous, then by all means keep buying $TSLA $AMZN $NFLX $RDFN $CMG. Otherwise now may be a good time to take a little off here. #justsaying 

cc: @mchaudhry82 @traderstewie @Terri1618 @johnscharts https://t.co/QT4F4t1Jn5",positive,"@bostonchaahhts If “best qtr since 87” doesn’t make you a little nervous, then by all means keep buying $TSLA $AMZN $NFLX $RDFN $CMG. Otherwise now may be a good time to take a little off here. #justsaying 

cc: @mchaudhry82 @traderstewie @Terri1618 @johnscharts https://t.co/QT4F4t1Jn5",0.2716
$SPY $SPX $SPXS $SPXL $SPXU Technical Analysis of the SP500 and where I think it might be headed  https://t.co/wzZGqQPX91,neutral,$SPY $SPX $SPXS $SPXL $SPXU Technical Analysis of the SP500 and where I think it might be headed  https://t.co/wzZGqQPX91,0.0
"RT @Investingcom: *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB https://t.co/2fTlsYo3l2",negative,"RT @Investingcom: *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB https://t.co/2fTlsYo3l2",-0.0258
"For Servicing You""
"" Our Chartered Accountants"" 
#StockAdviosry #Advisory #Stocks #investment https://t.co/AtAUE3OANn",neutral,"For Servicing You""
"" Our Chartered Accountants"" 
#StockAdviosry #Advisory #Stocks #investment https://t.co/AtAUE3OANn",0.0
"$JPM $C $FISV $WFC:

Stimulus Payments Slow Down Online Banking:

https://t.co/8bsaP4P9C2",negative,"$JPM $C $FISV $WFC:

Stimulus Payments Slow Down Online Banking:

https://t.co/8bsaP4P9C2",0.0
"RT @Stash: It’s been a week. Treat yo’ self.
$JNJ #StashStockParty

May Fest. Day 6 🧴➡️https://t.co/96ocgRtnHN https://t.co/64jJxDy0qB",positive,"RT @Stash: It’s been a week. Treat yo’ self.
$JNJ #StashStockParty

May Fest. Day 6 🧴➡️https://t.co/96ocgRtnHN https://t.co/64jJxDy0qB",0.4019
"$WMT tends to act quite strong during recessions...

Something to keep in mind for the ppl pointing to $AMZN as a reason to be bullish on the economy...

Despite its worthless industry classification, most don't use it as a 'discretionary'... It's $WMT online...",positive,"$WMT tends to act quite strong during recessions...

Something to keep in mind for the ppl pointing to $AMZN as a reason to be bullish on the economy...

Despite its worthless industry classification, most don't use it as a 'discretionary'... It's $WMT online...",0.7183
"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…",positive,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…",0.9152
VF $VFC Research Coverage Started at BTIG Research https://t.co/zKoR3WIqU8 #stocks,neutral,VF $VFC Research Coverage Started at BTIG Research https://t.co/zKoR3WIqU8 #stocks,0.0
Twitter to Share More Data About Users With Advertisers @themotleyfool #stocks $TWTR https://t.co/FP4E8ZZgs0,positive,Twitter to Share More Data About Users With Advertisers @themotleyfool #stocks $TWTR https://t.co/FP4E8ZZgs0,0.296
RT @only1sidehustle: If you are thinking about buying $BRK.B....... Don't do it.  @WarrenBuffett loves #dividends but he won't pay you any.…,negative,RT @only1sidehustle: If you are thinking about buying $BRK.B....... Don't do it.  @WarrenBuffett loves #dividends but he won't pay you any.…,0.4203
"RT @Madison89421615: Probably nothing to worry about. Just the “invisible enemy”...

$spy $spx $qqq $eem $iwm $aapl $fb $googl $nflx $amzn…",negative,"RT @Madison89421615: Probably nothing to worry about. Just the “invisible enemy”...

$spy $spx $qqq $eem $iwm $aapl $fb $googl $nflx $amzn…",0.3412
"$twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx #Futures $bynd $mark $xspa
$tmdi #RobinhoodTraders #SundayThoughts #SundayMotivation #GenZ #Millennials #GenX @DelMonte
 #holarchy #wholeparts #turtlesupdown

Retweet if you are ""a part of"" humanity. https://t.co/HRt2RfDu6i",neutral,"$twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx #Futures $bynd $mark $xspa
$tmdi #RobinhoodTraders #SundayThoughts #SundayMotivation #GenZ #Millennials #GenX @DelMonte
 #holarchy #wholeparts #turtlesupdown

Retweet if you are ""a part of"" humanity. https://t.co/HRt2RfDu6i",0.0
"GlaxoSmithKline ... sounds like a snobby law firm. It's #ThatOneAMCall and $GSK picking up $757 million; $PM tacking on another billion dollars, premarket. 

Tuesday*
Big sharks, taking out $2.4 million in call options, $EIX*

Dow futures, nice overnight rebound. Eyes: $MSFT https://t.co/F4lOMwY4Fz https://t.co/qqFhvGYp1S",positive,"GlaxoSmithKline ... sounds like a snobby law firm. It's #ThatOneAMCall and $GSK picking up $757 million; $PM tacking on another billion dollars, premarket. 

Tuesday*
Big sharks, taking out $2.4 million in call options, $EIX*

Dow futures, nice overnight rebound. Eyes: $MSFT https://t.co/F4lOMwY4Fz https://t.co/qqFhvGYp1S",0.3818
"I think my wife qualifies for a job at Fed as she’s been buying tons of crap since Covid-19 stopped the economy 

$SPX $ES_F $SPY",negative,"I think my wife qualifies for a job at Fed as she’s been buying tons of crap since Covid-19 stopped the economy 

$SPX $ES_F $SPY",-0.5423
"$BIDU $SAVE $WORK $T $AAPL $C $MSFT 
$XLF $SPY $FB $CHWY $PTON $DIS $F $ADBE $CSCO $JPM $CCL $MGM $IWM $HD $V $TWTR $XLE $XOM

To enhance your experience in trading and get instant help click here https://t.co/o02HlQ7vQI https://t.co/hIMMPsGVB0",positive,"$BIDU $SAVE $WORK $T $AAPL $C $MSFT 
$XLF $SPY $FB $CHWY $PTON $DIS $F $ADBE $CSCO $JPM $CCL $MGM $IWM $HD $V $TWTR $XLE $XOM

To enhance your experience in trading and get instant help click here https://t.co/o02HlQ7vQI https://t.co/hIMMPsGVB0",0.7672
"💥💥💥💥 FTXP .0005 UP 66% ON FIRE BIG TIME😉

#tradingpennystocks  #StocksToTrade #OTCMarkets #SmallCaps #stockpicks #PUMPING #news  #StockAlert #Daytrader #microcap #stocks #trading #PENNYSTOCK #Investors #PressRelease #lowfloat",positive,"💥💥💥💥 FTXP .0005 UP 66% ON FIRE BIG TIME😉

#tradingpennystocks  #StocksToTrade #OTCMarkets #SmallCaps #stockpicks #PUMPING #news  #StockAlert #Daytrader #microcap #stocks #trading #PENNYSTOCK #Investors #PressRelease #lowfloat",-0.9029
"After last week of trading we closed today’s day of trading we closed up $463.35 for a return of 7.37%. Want to know what #stocks are in this M1 Pie!? Check out my video down below for #StocksToTrade in 2020!! 

M1 Finance Portfolio Challenge: https://t.co/B1h1GmNGQp https://t.co/J9wk9h4Lri",positive,"After last week of trading we closed today’s day of trading we closed up $463.35 for a return of 7.37%. Want to know what #stocks are in this M1 Pie!? Check out my video down below for #StocksToTrade in 2020!! 

M1 Finance Portfolio Challenge: https://t.co/B1h1GmNGQp https://t.co/J9wk9h4Lri",0.3561
$RCL lost over 16% and is Monday's worst performing $SPX #stock; $NCLH lost over 12% and $HOG lost over 9% while $TDG $CAT $GPS $SIVB $UAL and $LB all closed down over 8% on the day #trading,negative,$RCL lost over 16% and is Monday's worst performing $SPX #stock; $NCLH lost over 12% and $HOG lost over 9% while $TDG $CAT $GPS $SIVB $UAL and $LB all closed down over 8% on the day #trading,-0.875
RT @Rollinopi: $PBT.U $PTGEF so the mighty Merck are Tweeting about Intensity. https://t.co/tsIYjhYrC4 I especially like this bit. Here’s p…,positive,RT @Rollinopi: $PBT.U $PTGEF so the mighty Merck are Tweeting about Intensity. https://t.co/tsIYjhYrC4 I especially like this bit. Here’s p…,0.4201
Step Back - Define the Edges - and Wait - https://t.co/uFWuhP96ck #trading #stocks #money #fridaythoughts #trend #trends,neutral,Step Back - Define the Edges - and Wait - https://t.co/uFWuhP96ck #trading #stocks #money #fridaythoughts #trend #trends,0.0
Amazon Workers Urge Bezos to Match His Words on Race With Actions by @KYWeise @nytimes https://t.co/PZMuT3SRR9 more evidence that #Amazon Faces A Crucible Moment With Employees https://t.co/0C1avTwLKq $AMZN,positive,Amazon Workers Urge Bezos to Match His Words on Race With Actions by @KYWeise @nytimes https://t.co/PZMuT3SRR9 more evidence that #Amazon Faces A Crucible Moment With Employees https://t.co/0C1avTwLKq $AMZN,0.3947
Central Valley Community Bancorp $CVCY Given Average Recommendation of “Hold” by Brokerages https://t.co/WX2DvSo9O6 #stocks,neutral,Central Valley Community Bancorp $CVCY Given Average Recommendation of “Hold” by Brokerages https://t.co/WX2DvSo9O6 #stocks,0.0
@gg_veritas Those and $SPX!,neutral,@gg_veritas Those and $SPX!,0.0
RT @MurdocOTC: $GPFT is a sleeping giant in the marijuana sector guys. .05 pps now could be .50 later this year imo. GREAT DD here just wai…,positive,RT @MurdocOTC: $GPFT is a sleeping giant in the marijuana sector guys. .05 pps now could be .50 later this year imo. GREAT DD here just wai…,0.7034
RT @RTTNews: TSX Ends On Firm Note As Stocks Rebound After Recent Sell-off https://t.co/t3bMgmf8o7 #stocks #trading #rttnews https://t.co/U…,positive,RT @RTTNews: TSX Ends On Firm Note As Stocks Rebound After Recent Sell-off https://t.co/t3bMgmf8o7 #stocks #trading #rttnews https://t.co/U…,0.0
"$AAPL company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/B7BWRcEdMH https://t.co/J1Mx4dHQ5W https://t.co/MObF3kE7iy",neutral,"$AAPL company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/B7BWRcEdMH https://t.co/J1Mx4dHQ5W https://t.co/MObF3kE7iy",0.0
"RT @SeekingAlpha: $ATVI - Activision Blizzard, Inc. 2020 Q1 - Results - Earnings Call Presentation. https://t.co/XB1qhvvJBu #finance #busin…",neutral,"RT @SeekingAlpha: $ATVI - Activision Blizzard, Inc. 2020 Q1 - Results - Earnings Call Presentation. https://t.co/XB1qhvvJBu #finance #busin…",0.0
Definitely $T ....invested in some today 😬 https://t.co/HFBYnKHM27,positive,Definitely $T ....invested in some today 😬 https://t.co/HFBYnKHM27,0.0772
$XOM breaking out https://t.co/pdCbo8y4pv,negative,$XOM breaking out https://t.co/pdCbo8y4pv,0.0
RT @SeekingAlpha: $LULU - Lululemon: Running Towards Success. https://t.co/QOqNIuLzQH #stocks #business #stockmarket,positive,RT @SeekingAlpha: $LULU - Lululemon: Running Towards Success. https://t.co/QOqNIuLzQH #stocks #business #stockmarket,0.5719
"Target Locked $CHRW 
Sold at $83.09 
Take Profit: $81.28 
Stop Loss: $83.92 
Trade with us:https://t.co/injT0PPxiC 
$TSLA $SPY $AAPL #Forex https://t.co/DVQQxs2QKh",negative,"Target Locked $CHRW 
Sold at $83.09 
Take Profit: $81.28 
Stop Loss: $83.92 
Trade with us:https://t.co/injT0PPxiC 
$TSLA $SPY $AAPL #Forex https://t.co/DVQQxs2QKh",-0.1531
"RT @crescatkevin: Smug traders think a big CFTC non-commercial net short is bullish. 

It was actually its largest ever right before a majo…",positive,"RT @crescatkevin: Smug traders think a big CFTC non-commercial net short is bullish. 

It was actually its largest ever right before a majo…",0.2023
@lovepennies1 thanks for following me! Tell your friends about our group the Head Trader Rico used to work on Wall Street for over 20 yrs! Amy Trader/TA #stocks,positive,@lovepennies1 thanks for following me! Tell your friends about our group the Head Trader Rico used to work on Wall Street for over 20 yrs! Amy Trader/TA #stocks,0.7639
"RT @ValueInvestorRN: So, let me guess, #StockMarket #Futures will stupidly be gapping up (?) on 1) #riots2020,  2) lack of #SocialDistanaci…",negative,"RT @ValueInvestorRN: So, let me guess, #StockMarket #Futures will stupidly be gapping up (?) on 1) #riots2020,  2) lack of #SocialDistanaci…",-0.6486
"RT @ETFtrends: Making Salient Points About ESG Investing
Read More &gt; https://t.co/ZygMIFybpr
#etf #investing #stocks #business #news",positive,"RT @ETFtrends: Making Salient Points About ESG Investing
Read More &gt; https://t.co/ZygMIFybpr
#etf #investing #stocks #business #news",0.2732
